Unnamed: 0,project_name,repo_link,score,lang,lines_of_code,num_collaborators,num_branches,loc_per_commit
0,DotNetEarthObservation,https://github.com/Terradue/DotNetEarthObservation,8.51,cs,5218.0,5.0,3.0,"(4391.64638030888, -1805.8675836550835, 20314.241739328223, 7989.835518332694)"
0,ObserverDDS,https://github.com/jinyuttt/ObserverDDS,8.51,cs,5147.0,1.0,1.0,"(4354.453333333334, -3525.6828571428573, 9010.37108403422, 7819.309962027534)"
1,SnbView,https://github.com/Bgtal/SnbView,8.51,java,7594.0,1.0,2.0,"(476.88958333333335, -99.74166666666667, 733.5324528877261, 212.87797048417275)"
0,posters-demo-store,https://github.com/Xceptance/posters-demo-store,8.51,java,7429.0,6.0,2.0,"(None, None, None, None)"
0,jxtextpane,https://github.com/yannrichet/jxtextpane,8.52,java,4213.0,2.0,2.0,"(None, None, None, None)"
0,Unchase.OpenAPI.Connectedservice,https://github.com/unchase/Unchase.OpenAPI.Connectedservice,8.52,cs,3088.0,1.0,1.0,"(237.10853432282005, -193.9757266542981, 947.660399439652, 939.6124316103816)"
0,HyddwnLauncher,https://github.com/Hyddwn/HyddwnLauncher,8.53,cs,19665.0,1.0,3.0,"(124.3219980423805, -45.911438378509274, 213.05565930270356, 134.6289310577613)"
0,graphloom,https://github.com/jiefenn8/graphloom,3.87,java,3127.0,1.0,3.0,"(136.05732825181354, -88.90382281117576, 166.0484668303293, 121.69959921827545)"
0,KourageousTourists,https://github.com/whale2/KourageousTourists,8.53,cs,2356.0,1.0,1.0,"(87.45208333333333, -33.51770833333333, 102.01001981922423, 42.26226995566561)"
1,Hangfire.Dashboard.Management,https://github.com/mccj/Hangfire.Dashboard.Management,8.53,cs,5300.0,3.0,1.0,"(None, None, None, None)"
0,RW_A2B,https://github.com/A2Bcorp/RW_A2B,8.53,cs,5590.0,6.0,2.0,"(131.0690800865801, -194.41392316017317, 164.1846910501987, 554.6998456693723)"
0,letsencrypt-siteextension,https://github.com/sjkp/letsencrypt-siteextension,8.53,cs,4187.0,16.0,3.0,"(1705.3537393844772, -51.80552657724789, 11786.776371332497, 107.64809893563559)"
0,cron-expression-descriptor,https://github.com/bradymholt/cron-expression-descriptor,8.54,cs,1710.0,29.0,3.0,"(215.2992926616151, -183.35007168171126, 646.151399663619, 918.8279162933422)"
1,Articuno,https://github.com/cheunste/Articuno,8.54,cs,2624.0,2.0,3.0,"(61.75550062928286, -33.55388269944029, 69.8439879944742, 34.1665552516632)"
0,AutoCD,https://github.com/worldiety/AutoCD,8.54,java,1628.0,4.0,3.0,"(None, None, None, None)"
0,speckleGSA,https://github.com/arup-group/speckleGSA,8.54,cs,10504.0,5.0,3.0,"(None, None, None, None)"
1,dwapi-bot,https://github.com/koskedk/dwapi-bot,8.54,cs,3804.0,2.0,3.0,"(1079.877037037037, -872.9896296296297, 1547.8005538866423, 1603.0591578293938)"
0,BasicRestClient,https://github.com/Tochemey/BasicRestClient,3.87,cs,4314.0,1.0,1.0,"(None, None, None, None)"
1,graphloom,https://github.com/jiefenn8/graphloom,3.87,java,3127.0,1.0,3.0,"(136.05732825181354, -88.90382281117576, 166.0484668303293, 121.69959921827545)"
0,Unigram,https://github.com/UnigramDev/Unigram,8.55,cs,199946.0,31.0,3.0,"(963.3426147043621, -522.5828703410899, 4480.527445601924, 3494.6375562034386)"
1,lanproxy,https://github.com/ffay/lanproxy,8.55,java,2714.0,3.0,3.0,"(282.9095897435898, -30.614358974358975, 804.067999840471, 52.4347538835766)"
0,EyesON,https://github.com/inerplat/EyesON,8.55,java,1848.0,2.0,1.0,"(25.84328358208955, -9.45273631840796, 44.329572449322846, 6.706200077334455)"
0,UVPlugin-relationalDiffToCKAN,https://github.com/OpenDataNode/UVPlugin-relationalDiffToCKAN,8.55,java,1076.0,4.0,2.0,"(112.23958333333333, -77.28402777777778, 304.0476154871038, 298.05324579748276)"
1,ManageMessageNamespace,https://github.com/BizTalkComponents/ManageMessageNamespace,8.56,cs,1075.0,4.0,3.0,"(155.05625, -25.78611111111111, 407.57587443725794, 33.82494808265953)"
2,vfsjfilechooser2,https://github.com/fracpete/vfsjfilechooser2,8.56,java,12726.0,2.0,2.0,"(187.74141483516482, -94.46710164835166, 504.65316110505825, 249.43351466480814)"
0,DotNetOpenSearch,https://github.com/Terradue/DotNetOpenSearch,8.56,cs,8155.0,6.0,3.0,"(74.5380740393627, -44.066252435994706, 156.7427468637596, 101.40329245739319)"
0,graphloom,https://github.com/jiefenn8/graphloom,3.87,java,3127.0,1.0,3.0,"(136.05732825181354, -88.90382281117576, 166.0484668303293, 121.69959921827545)"
1,appium-dotnet-driver,https://github.com/appium/appium-dotnet-driver,3.88,cs,13984.0,45.0,2.0,"(209.92359420447195, -83.6958052498413, 679.1316063065365, 310.69043252202874)"
2,Octostache,https://github.com/OctopusDeploy/Octostache,3.88,cs,3197.0,28.0,3.0,"(56.738751685473, -19.70055354481584, 99.61097273304406, 62.941943482587284)"
0,EarTrumpet,https://github.com/File-New-Project/EarTrumpet,8.56,cs,14087.0,23.0,3.0,"(196.0757302152402, -60.75517284530296, 816.7234868231578, 206.16428365105708)"
0,FatturazioneElettronica,https://github.com/nicogis/FatturazioneElettronica,8.56,cs,25853.0,1.0,1.0,"(1472.0833333333333, -843.4976190476191, 1431.3879071842591, 1095.5932386082561)"
0,SQLStreamStore,https://github.com/SQLStreamStore/SQLStreamStore,8.57,cs,20578.0,37.0,3.0,"(95.88708745791429, -67.59551470960506, 200.10565298674862, 214.5082401524227)"
0,GlueCsvEditor,https://github.com/KallDrexx/GlueCsvEditor,8.57,cs,3827.0,2.0,2.0,"(408.98484751016724, -828.843587967517, 1896.359155323376, 4716.359830223014)"
0,xibo-dotnetclient,https://github.com/xibosignage/xibo-dotnetclient,8.57,cs,18190.0,2.0,3.0,"(None, None, None, None)"
0,Ricky8955555.CoolQ,https://github.com/ricky8955555/Ricky8955555.CoolQ,8.58,cs,2600.0,1.0,1.0,"(176.12272882346412, -84.29826529679471, 246.32290854329534, 91.125376047037)"
0,config-parser,https://github.com/salaros/config-parser,3.88,cs,4273.0,1.0,1.0,"(147.4853824606766, -87.69915664232094, 188.72406086504384, 135.13600617349704)"
1,Lucene.Net.ObjectMapping,https://github.com/rokeller/Lucene.Net.ObjectMapping,3.88,cs,4693.0,3.0,2.0,"(363.91212121212124, -78.99848484848485, 379.8957905194831, 152.58215766521215)"
0,atbash-utils,https://github.com/atbashEE/atbash-utils,8.58,java,4336.0,2.0,2.0,"(210.60387596899224, -49.47093023255814, 742.4830903231643, 195.97105907070554)"
0,CollectionGame,https://github.com/davidOSUL/CollectionGame,8.58,java,13184.0,1.0,1.0,"(643.1275537671822, -515.2408385216435, 799.3401555257469, 743.1674637553075)"
1,FastDevFrame,https://github.com/Idumuzhou/FastDevFrame,8.58,java,7498.0,1.0,1.0,"(3078.777777777778, -175.75555555555553, 2868.246935234392, 303.03296728121717)"
0,BuildNotifications,https://github.com/grollmus/BuildNotifications,8.58,cs,23546.0,4.0,3.0,"(232.8542500252494, -49.953451464060635, 814.41373829672, 72.23954438199252)"
0,totalorder,https://github.com/Swyx/totalorder,8.58,cs,2238.0,8.0,2.0,"(1107.0078282828283, -1245.2446969696969, 5030.430406235943, 5740.960791621568)"
0,appium-dotnet-driver,https://github.com/appium/appium-dotnet-driver,3.88,cs,13984.0,45.0,2.0,"(209.92359420447195, -83.6958052498413, 679.1316063065365, 310.69043252202874)"
1,Lucene.Net.ObjectMapping,https://github.com/rokeller/Lucene.Net.ObjectMapping,3.88,cs,4693.0,3.0,2.0,"(363.91212121212124, -78.99848484848485, 379.8957905194831, 152.58215766521215)"
2,Scientist.net,https://github.com/scientistproject/Scientist.net,3.89,cs,1337.0,21.0,3.0,"(68.5218487394958, -37.25175070028011, 112.0831214430524, 123.43278789126182)"
0,RingUp,https://github.com/CremaLuca/RingUp,8.59,java,1187.0,8.0,3.0,"(125.50894898883692, -139.40317862256006, 131.5133918552262, 158.4948503618392)"
0,WavConfigTool,https://github.com/HeidenBZR/WavConfigTool,8.59,cs,7950.0,2.0,3.0,"(106.28778167910521, -67.0637619733208, 200.07977666054026, 148.65604280449128)"
0,firehopper,https://github.com/hodgoong/firehopper,8.59,cs,1024.0,2.0,2.0,"(426.1875, -173.15, 526.4522523062593, 270.5517017749719)"
0,AzureDevOpsToolkit,https://github.com/TimVinkemeier/AzureDevOpsToolkit,8.59,cs,1432.0,1.0,3.0,"(365.1666666666667, -21.555555555555554, 438.2135134079429, 36.47271938393488)"
1,AP.AzureADAuth,https://github.com/AvantiPoint/AP.AzureADAuth,8.59,cs,1164.0,3.0,2.0,"(989.9536564625851, -167.86692176870747, 2997.903209272816, 342.8408149602676)"
0,sn-taskmanagement,https://github.com/SenseNet/sn-taskmanagement,8.6,cs,4916.0,8.0,3.0,"(1502.1395833333333, -76.49583333333334, 5053.951135339832, 160.26200163066312)"
0,SystemPropertiesChecker,https://github.com/evilbaschdi/SystemPropertiesChecker,8.6,cs,1780.0,1.0,2.0,"(322.15060240963857, -286.9020080321285, 1455.45343426903, 1374.6942274113296)"
1,nablarch-fw-messaging-mom,https://github.com/nablarch/nablarch-fw-messaging-mom,8.6,java,7068.0,8.0,3.0,"(630.0666666666667, -45.333333333333336, 1361.0404498665127, 116.34760604369463)"
0,IceDog.NetCoreMini,https://github.com/DHclly/IceDog.NetCoreMini,3.9,cs,1001.0,1.0,1.0,"(1013.025, -96.225, 1458.3930004460387, 157.52004832718913)"
0,NServiceBus,https://github.com/Particular/NServiceBus,8.61,cs,38319.0,97.0,3.0,"(None, None, None, None)"
0,ti.scrollableview,https://github.com/NetrisTV/ti.scrollableview,8.61,java,1766.0,1.0,1.0,"(169.95, -51.9, 259.2365622075427, 65.33216552244271)"
0,Hetty-HTTP-Utilities,https://github.com/rubenchristoffer/Hetty-HTTP-Utilities,8.61,java,2892.0,2.0,2.0,"(1891.9305555555557, -677.0555555555555, 4098.1833761425005, 1501.2521946201618)"
1,javapos-config-loader,https://github.com/JavaPOSWorkingGroup/javapos-config-loader,8.61,java,15164.0,2.0,1.0,"(833.1216374269006, -11.804312865497076, 3451.722885433881, 23.769649274125932)"
0,das-employerusers,https://github.com/SkillsFundingAgency/das-employerusers,8.61,cs,12318.0,40.0,3.0,"(368.1608044768548, -112.13641441420839, 1503.9834524479938, 667.4447972235033)"
0,TanvirArjel.Extensions.Microsoft.Caching,https://github.com/TanvirArjel/TanvirArjel.Extensions.Microsoft.Caching,8.62,cs,1241.0,2.0,1.0,"(2791.7333333333336, -8.3, 4822.436729842429, 7.188184749990779)"
0,feilong-json,https://github.com/ifeilong/feilong-json,8.62,java,3818.0,1.0,1.0,"(86.72190476190477, -48.42174603174603, 324.054440111612, 163.55290148167856)"
1,DBUtil,https://github.com/jackletter/DBUtil,8.62,cs,9003.0,1.0,1.0,"(429.71416666666664, -149.77833333333334, 697.8569958418901, 431.501977291452)"
2,playnite-statistics-plugin,https://github.com/Lacro59/playnite-statistics-plugin,8.62,cs,1369.0,5.0,2.0,"(183.09175824175824, -40.542673992674, 324.1462088173787, 97.683263211375)"
0,MiuiDialog,https://github.com/oyo775881/MiuiDialog,3.9,java,1129.0,1.0,1.0,"(232.71428571428572, -15.071428571428571, 381.05892557700935, 13.21435006419338)"
0,athento-nx,https://github.com/athento/athento-nx,8.62,java,21311.0,2.0,3.0,"(None, None, None, None)"
0,StickyDecorator,https://github.com/OsomePteLtd/StickyDecorator,8.62,java,1091.0,2.0,1.0,"(387.2708333333333, -22.895833333333332, 739.1644976011015, 34.403876759910524)"
0,FoundationSync,https://github.com/Nauplius/FoundationSync,8.62,cs,1531.0,2.0,2.0,"(98.30625, -41.02847222222222, 131.0132464457823, 68.51852168214403)"
0,UnityGLTF,https://github.com/KhronosGroup/UnityGLTF,8.62,cs,15646.0,56.0,3.0,"(3306.427270988717, -2745.80187416332, 15119.980460313647, 12900.285035008772)"
0,novaroma,https://github.com/novaroma-project/novaroma,8.63,cs,19968.0,4.0,3.0,"(297.55230908152737, -29.21326343934703, 1031.6007110071007, 41.3890671733988)"
1,Mallos.Ai,https://github.com/Mallos/Mallos.Ai,8.63,cs,2386.0,1.0,2.0,"(105.20337301587301, -16.82936507936508, 173.44642529961752, 19.410102488375003)"
2,TopoGiraffe,https://github.com/chemousesi/TopoGiraffe,8.63,cs,4904.0,6.0,2.0,"(540.6683024087225, -329.7808567978316, 1439.2280950251977, 883.035275143584)"
0,IceDog.NetCoreMini,https://github.com/DHclly/IceDog.NetCoreMini,3.9,cs,1001.0,1.0,1.0,"(1013.025, -96.225, 1458.3930004460387, 157.52004832718913)"
1,dc-con-api,https://github.com/bremersee/dc-con-api,3.91,java,2355.0,1.0,3.0,"(375.39012539184955, -206.17061501716674, 798.3751234275433, 531.4625256647585)"
2,gauge-dotnet,https://github.com/getgauge/gauge-dotnet,3.91,cs,4580.0,15.0,3.0,"(172.61383387445886, -130.85597402597404, 346.30352223589966, 388.79837733875553)"
0,UseBase,https://github.com/xuanu/UseBase,8.64,java,2766.0,1.0,1.0,"(295.94166666666666, -25.0, 521.2700698907322, 33.166247903554)"
0,catan-spark-android-app,https://github.com/parti-coop/catan-spark-android-app,8.64,java,2487.0,3.0,2.0,"(656.0285714285715, -23.814285714285713, 1344.669099155807, 28.116993191350474)"
0,Routing,https://github.com/aspnet/Routing,8.64,cs,1250.0,52.0,3.0,"(276.27933099595776, -228.28144975040908, 810.2881528612763, 924.6542176804453)"
0,Model-CEMMA,https://github.com/SOSIEL/Model-CEMMA,8.65,cs,6026.0,2.0,2.0,"(1024.2941176470588, -41.76925770308123, 2340.000026669793, 73.54638532248799)"
0,cloudconductor-agent-redhat,https://github.com/cinovo/cloudconductor-agent-redhat,8.65,java,2693.0,6.0,3.0,"(57.52092731829574, -27.051942355889725, 106.5970105534473, 41.59284413711832)"
0,NamedResolver,https://github.com/mt89vein/NamedResolver,1.87,cs,1442.0,1.0,1.0,"(199.8661616161616, -38.31649831649832, 323.9753504384085, 52.64955724201609)"
0,BlazorSignalR,https://github.com/csnewman/BlazorSignalR,3.91,cs,2123.0,4.0,1.0,"(49.70138888888889, -16.569444444444443, 119.3918946389217, 19.815247780756984)"
1,gauge-dotnet,https://github.com/getgauge/gauge-dotnet,3.91,cs,4580.0,15.0,3.0,"(172.61383387445886, -130.85597402597404, 346.30352223589966, 388.79837733875553)"
2,dc-con-api,https://github.com/bremersee/dc-con-api,3.91,java,2355.0,1.0,3.0,"(375.39012539184955, -206.17061501716674, 798.3751234275433, 531.4625256647585)"
0,Elmah.DynamoDB,https://github.com/feinoujc/Elmah.DynamoDB,8.65,cs,1873.0,1.0,3.0,"(1141.0648148148148, -19.175925925925927, 1936.8440570917858, 24.761833642721093)"
0,ZenovaLauncher,https://github.com/MinecraftZenova/ZenovaLauncher,8.65,cs,4796.0,1.0,1.0,"(169.14976754015214, -64.91830092983939, 157.86037765764988, 106.20687445511463)"
0,dg.Utilities,https://github.com/danielgindi/dg.Utilities,8.65,cs,4071.0,1.0,1.0,"(962.204246031746, -732.931746031746, 4766.909481157843, 3743.3786220278284)"
0,BridgeBotNext,https://github.com/maksimkurb/BridgeBotNext,8.66,cs,3567.0,1.0,1.0,"(1852.2120588235293, -434.21274509803925, 4064.428568081176, 969.037923896542)"
0,SamynixLevlingGuide,https://github.com/Samynix/SamynixLevlingGuide,8.66,cs,3280.0,2.0,2.0,"(75342.40972222222, -19996.430555555555, 19660.347839473183, 26487.76826058231)"
0,FontPackager,https://github.com/Lord-Zedd/FontPackager,8.66,cs,4550.0,1.0,2.0,"(356.6474358974359, -187.05769230769232, 524.1267253748246, 334.1170359801992)"
0,logspace,https://github.com/Indoqa/logspace,8.66,java,9683.0,5.0,3.0,"(555.6576813696822, -146.8478270364273, 1754.8529629484362, 335.28555102031766)"
1,drug-dictionary-api,https://github.com/NCIOCPL/drug-dictionary-api,8.66,cs,2240.0,3.0,2.0,"(8815.620588235293, -4909.050980392157, 18727.98304901015, 13794.402380758409)"
0,TP19,https://github.com/alam97/TP19,8.67,cs,3841.0,1.0,2.0,"(354.44330357142854, -122.925, 187.97422189235226, 118.70561275693747)"
1,FlightMarkers,https://github.com/DefiantZombie/FlightMarkers,8.67,cs,1396.0,1.0,2.0,"(51.30531722550953, -33.567661078238004, 85.22610827319804, 56.66686512485137)"
2,arthas,https://github.com/alibaba/arthas,8.67,java,45236.0,144.0,3.0,"(186.86482286702832, -25.976214111314864, 935.2897551111428, 109.36546923678434)"
0,GoToWindow,https://github.com/christianrondeau/GoToWindow,8.67,cs,5341.0,5.0,3.0,"(80.61462378054671, -55.70530796958282, 111.96561252817156, 73.7868008678593)"
1,Mapster,https://github.com/MapsterMapper/Mapster,8.67,cs,11546.0,16.0,3.0,"(108.69582849110795, -64.53069323890581, 129.55747960008924, 104.57457186569701)"
0,PDFileWatch,https://github.com/PatternDirClean/PDFileWatch,8.67,java,1003.0,1.0,2.0,"(863.1666666666666, -149.75, 917.3227803414311, 182.83206091930376)"
1,jqm4gwt,https://github.com/jqm4gwt/jqm4gwt,8.67,java,101198.0,9.0,2.0,"(121.82940879499175, -67.5415936206295, 260.310788503684, 209.58313052259822)"
0,buying-order-server,https://github.com/thomas-adriano/buying-order-server,8.69,cs,2279.0,1.0,1.0,"(1694.338888888889, -498.02777777777777, 4297.806736710146, 1197.2098189934982)"
1,jsonbeans,https://github.com/EsotericSoftware/jsonbeans,8.69,java,4257.0,3.0,1.0,"(170.49261083743843, -86.23891625615764, 226.7567620478216, 134.36767916984013)"
0,NEAT4J,https://github.com/raimannma/NEAT4J,8.69,java,1635.0,5.0,2.0,"(423.92397526370127, -242.75754701919087, 715.9798499816526, 370.44778525723444)"
0,tull-java-utils,https://github.com/thetull/tull-java-utils,8.69,java,4579.0,1.0,3.0,"(59.48519813519813, -13.331895881895882, 66.51452118021128, 35.00023561539808)"
0,netmq,https://github.com/zeromq/netmq,8.69,cs,35066.0,97.0,3.0,"(267.5882845497441, -186.20829743530487, 1039.9027342814595, 899.1049639529166)"
0,vFrame.Bundler,https://github.com/VyronLee/vFrame.Bundler,8.7,cs,3863.0,1.0,3.0,"(322.5192307692308, -163.81429681429682, 993.0139028632993, 615.3673269798294)"
0,TPUM_Projekt,https://github.com/MikP0/TPUM_Projekt,8.7,cs,2242.0,2.0,1.0,"(265.7096688034188, -30.219284188034187, 377.53253105595724, 46.930496239415234)"
1,exiflibrary,https://github.com/oozcitak/exiflibrary,8.7,cs,10375.0,6.0,3.0,"(None, None, None, None)"
0,OSPSuite.DataBinding.DevExpress,https://github.com/Open-Systems-Pharmacology/OSPSuite.DataBinding.DevExpress,3.93,cs,2522.0,2.0,1.0,"(488.6, -212.86666666666667, 993.7029449775938, 250.3822411167906)"
0,peercaststation,https://github.com/kumaryu/peercaststation,8.71,cs,41359.0,7.0,3.0,"(278.03459649695196, -160.77437904901777, 1748.1661503284877, 1074.2071191553891)"
0,UI_Generator,https://github.com/EmptyKeys/UI_Generator,8.71,cs,13027.0,4.0,1.0,"(797.1714285714286, -418.04761904761904, 2389.9014707743368, 2345.325870849548)"
0,BarReynoldsApp1,https://github.com/javiii93/BarReynoldsApp1,8.72,java,1537.0,2.0,3.0,"(99.88239869964008, -35.608945779635434, 88.53200954558842, 19.447944222751957)"
0,angel,https://github.com/Angel-ML/angel,8.72,java,213115.0,50.0,3.0,"(2162.492202677843, -1373.7243606782233, 8580.449910573008, 6824.248548170148)"
1,protosocket-net,https://github.com/alandoherty/protosocket-net,8.72,cs,5333.0,1.0,1.0,"(190.54087301587302, -46.03968253968254, 268.896027605392, 77.01594721799309)"
0,apollogeese,https://github.com/strandtentje/apollogeese,3.94,cs,13562.0,1.0,3.0,"(83.44212978835616, -48.394301946182196, 129.747659243575, 85.50714516311622)"
0,XamarinMediaManager,https://github.com/Baseflow/XamarinMediaManager,8.72,cs,2478.0,47.0,3.0,"(291.6403722552583, -295.20570016737935, 779.7936145128281, 1179.0049556220044)"
0,XamarinMediaManager,https://github.com/Baseflow/XamarinMediaManager,8.72,cs,2478.0,47.0,3.0,"(291.6403722552583, -295.20570016737935, 779.7936145128281, 1179.0049556220044)"
1,BarReynoldsApp1,https://github.com/javiii93/BarReynoldsApp1,8.72,java,1537.0,2.0,3.0,"(99.88239869964008, -35.608945779635434, 88.53200954558842, 19.447944222751957)"
0,protosocket-net,https://github.com/alandoherty/protosocket-net,8.72,cs,5333.0,1.0,1.0,"(190.54087301587302, -46.03968253968254, 268.896027605392, 77.01594721799309)"
1,MochaDBStudio,https://github.com/mertcandav/MochaDBStudio,8.72,cs,20489.0,1.0,1.0,"(589.307296383548, -257.8425599646396, 1538.222790465131, 790.1052086085314)"
0,cassandra-primitives,https://github.com/skbkontur/cassandra-primitives,8.72,cs,2923.0,9.0,3.0,"(None, None, None, None)"
0,naps2,https://github.com/cyanfish/naps2,8.73,cs,37555.0,2.0,1.0,"(1119.0848032882054, -727.7248995577311, 2650.386889333299, 2993.7082989265996)"
1,SQRLDotNetClient,https://github.com/sqrldev/SQRLDotNetClient,8.73,cs,22777.0,2.0,3.0,"(76.83852555085949, -25.577835264496347, 117.9714370893327, 24.930104819892662)"
0,EventSourceGenerator,https://github.com/alphaleonis/EventSourceGenerator,8.73,cs,2017.0,2.0,2.0,"(330.65208333333334, -177.69895833333334, 734.8993609665257, 263.69147964477725)"
0,safe-getting-started-android,https://github.com/maidsafe/safe-getting-started-android,3.94,java,1726.0,4.0,2.0,"(218.43333333333334, -82.33333333333333, 291.4852183216157, 100.19704336955257)"
1,ChoEazyCopy,https://github.com/Cinchoo/ChoEazyCopy,3.94,cs,2998.0,2.0,1.0,"(136.52469135802468, -77.66534391534391, 219.735693919633, 180.54654513335524)"
2,Windows-appsample-familynotes,https://github.com/microsoft/Windows-appsample-familynotes,3.94,cs,5456.0,8.0,2.0,"(322.4012345679012, -37.00617283950617, 1398.3186265380302, 146.6962709157989)"
0,outreachapp-android,https://github.com/necsi/outreachapp-android,8.74,java,1624.0,4.0,1.0,"(103.72142857142858, -40.852380952380955, 44.3244946690247, 37.435941696792185)"
0,lucene-zh,https://github.com/buda-base/lucene-zh,8.74,java,1442.0,4.0,2.0,"(373.86406926406926, -71.48910533910534, 768.6210589275869, 103.63428887067947)"
1,BreadPlayer,https://github.com/thecodrr/BreadPlayer,8.74,cs,21126.0,11.0,2.0,"(636.9695158564737, -199.60955491393156, 2312.357819109632, 504.6363963051916)"
2,wabbajack,https://github.com/wabbajack-tools/wabbajack,8.74,cs,46575.0,26.0,3.0,"(225.93953349834112, -81.18014335256122, 1428.3998162448572, 275.41569544067943)"
3,symphony-java-client,https://github.com/symphonyoss/symphony-java-client,8.74,java,11907.0,11.0,3.0,"(377.93619058892494, -109.18573119588744, 1445.356112859672, 276.14445678650355)"
0,microsoft-ui-xaml,https://github.com/microsoft/microsoft-ui-xaml,8.75,cs,1932.0,115.0,3.0,"(2983.88306964637, -485.9066043946359, 27889.13272497719, 1482.8662752887708)"
0,FunctionMonkey,https://github.com/JamesRandall/FunctionMonkey,8.76,cs,17666.0,10.0,3.0,"(214.00023547566576, -87.80792941818812, 262.7296038752814, 192.64726707243474)"
0,rph-live-lights,https://github.com/pnwparksfan/rph-live-lights,8.76,cs,3812.0,1.0,3.0,"(265.7324845727765, -24.885680588024684, 596.3209594700521, 46.88555677435441)"
0,Cake.Http,https://github.com/cake-contrib/Cake.Http,8.76,cs,3503.0,8.0,3.0,"(203.7238782051282, -49.79695512820513, 511.5016470071747, 166.7612873972424)"
0,Thinktecture.Configuration,https://github.com/PawelGerr/Thinktecture.Configuration,8.77,cs,3226.0,1.0,1.0,"(231.29899749373433, -54.78972431077694, 503.33514880457017, 93.58037078134276)"
0,Tommy,https://github.com/dezhidki/Tommy,8.78,cs,2586.0,4.0,2.0,"(53.86398280276522, -26.768536420743704, 60.65371909802774, 42.65443038329569)"
1,MedicalTab,https://github.com/fluffy-mods/MedicalTab,8.78,cs,1492.0,15.0,3.0,"(68.33766617997387, -42.30686012705244, 120.4014797731612, 103.34981874789489)"
0,DroneFlightLogDb,https://github.com/davewalker5/DroneFlightLogDb,3.96,cs,3963.0,1.0,1.0,"(239.0873015873016, -23.930555555555557, 220.90808908829248, 26.916455967527597)"
1,Dapplo.Config,https://github.com/dapplo/Dapplo.Config,3.96,cs,8104.0,1.0,3.0,"(230.57505682407643, -204.79187316153548, 644.3753881094269, 625.7943403001917)"
0,BeeDeeM-Tools,https://github.com/ifremer-bioinformatics/BeeDeeM-Tools,8.78,java,2085.0,1.0,1.0,"(4378.85202020202, -38.39494949494949, 14067.691246735223, 104.44459945185143)"
1,XOrmlite,https://github.com/xuexiangjys/XOrmlite,8.78,java,1903.0,1.0,1.0,"(96.16666666666667, -36.74722222222222, 109.33394732212423, 54.14666368550888)"
2,udaLib,https://github.com/UDA-EJIE/udaLib,8.78,java,28460.0,9.0,3.0,"(509.68341687552214, -259.1090573656363, 1872.3031202733316, 1699.4445538656603)"
0,Threax.Pipelines,https://github.com/threax/Threax.Pipelines,8.78,cs,6778.0,1.0,2.0,"(50.763123222930915, -34.051879722841264, 63.843353499401466, 32.671926012118675)"
0,mybatis-generator-gui,https://github.com/zouzg/mybatis-generator-gui,8.79,java,3002.0,17.0,1.0,"(58.62924836601307, -26.987002578809303, 95.94289242290162, 37.5086772265497)"
1,GDIbuilder,https://github.com/Sappharad/GDIbuilder,8.79,cs,25756.0,1.0,1.0,"(1177.1000000000001, -527.2249999999999, 2032.2246480150761, 669.0428604855347)"
0,HaloMCCForgePatcher,https://github.com/oliverbooth/HaloMCCForgePatcher,1.89,cs,1162.0,2.0,2.0,"(25.886363636363637, -4.363636363636363, 46.13557246671982, 6.475956804127528)"
1,PlaneMode,https://github.com/Apokee/PlaneMode,1.89,cs,1110.0,2.0,2.0,"(21.531851300158152, -14.434362242083196, 36.30736454222281, 28.032759235184855)"
0,DroneFlightLogDb,https://github.com/davewalker5/DroneFlightLogDb,3.96,cs,3963.0,1.0,1.0,"(239.0873015873016, -23.930555555555557, 220.90808908829248, 26.916455967527597)"
0,DlibDotNet,https://github.com/takuya-takeuchi/DlibDotNet,8.8,cs,47877.0,6.0,3.0,"(486.3871646480541, -162.13325544033236, 939.2455827549269, 413.7443446883347)"
0,iExportEngine,https://github.com/iAJTin/iExportEngine,8.8,cs,38618.0,1.0,1.0,"(3105.6814125206515, -3386.4152408139366, 5240.683682022439, 6449.101910557288)"
0,aspnetcore-vueclimiddleware,https://github.com/EEParker/aspnetcore-vueclimiddleware,8.81,cs,1419.0,15.0,2.0,"(1159.5682539682539, -183.21079365079365, 2644.775304923465, 520.0776622390305)"
0,DroneFlightLogDb,https://github.com/davewalker5/DroneFlightLogDb,3.96,cs,3963.0,1.0,1.0,"(239.0873015873016, -23.930555555555557, 220.90808908829248, 26.916455967527597)"
0,IDES-TD,https://github.com/lenkog/IDES-TD,8.81,java,16080.0,1.0,1.0,"(1084.1055555555556, -642.9619047619047, 2062.6667121399837, 2236.6428764267744)"
1,hop,https://github.com/rabbitmq/hop,8.81,java,6218.0,26.0,3.0,"(32.92291939200132, -12.481980457010225, 58.38288840020694, 27.69553719628152)"
0,VTOLVR-ModLoader,https://github.com/MarshMello0/VTOLVR-ModLoader,8.81,cs,4223.0,3.0,2.0,"(1993.6935662885353, -652.4126634817037, 8767.158331769442, 1767.1321279817187)"
1,jcabi-beanstalk-maven-plugin,https://github.com/jcabi/jcabi-beanstalk-maven-plugin,8.81,java,1839.0,9.0,3.0,"(21.000572313115565, -8.169010991891614, 61.601408130084785, 11.839564580178005)"
0,FFImageLoading,https://github.com/luberda-molinet/FFImageLoading,8.82,cs,58495.0,50.0,2.0,"(290.7309991091911, -209.58548139932526, 1284.4563226750322, 864.3601546811983)"
